order_id,timestamp_ns,symbol_id,side,type,price,quantity,time_in_force
2573,1700000000065034820,1,BUY,LIMIT,9980,100,GTC
2574,1700000000065047938,1,BUY,LIMIT,9973,20,GTC
2575,1700000000065062139,1,SELL,LIMIT,9952,10,GTC
2576,1700000000065064702,1,BUY,LIMIT,9970,10,GTC
2577,1700000000065110209,1,SELL,LIMIT,9957,20,GTC
2578,1700000000065141755,1,BUY,MARKET,0,10,IOC
2579,1700000000065149367,1,BUY,LIMIT,9963,50,GTC
2580,1700000000065164891,1,SELL,LIMIT,9947,50,GTC
2581,1700000000065195082,1,SELL,LIMIT,9961,25,GTC
2582,1700000000065223427,1,SELL,LIMIT,9964,100,GTC
2583,1700000000065271992,1,SELL,LIMIT,9949,10,GTC
2584,1700000000065291860,1,SELL,MARKET,0,50,IOC
2585,1700000000065337875,1,SELL,LIMIT,9946,5,GTC
2586,1700000000065375079,1,SELL,LIMIT,9964,5,GTC
2587,1700000000065379041,1,BUY,LIMIT,9964,10,GTC
2588,1700000000065412860,1,BUY,LIMIT,9968,1,GTC
2589,1700000000065435584,1,SELL,LIMIT,9953,5,GTC
2590,1700000000065438968,1,SELL,LIMIT,9957,10,GTC
2591,1700000000065485262,1,BUY,LIMIT,9951,10,GTC
2592,1700000000065534110,1,BUY,LIMIT,9963,5,GTC
2593,1700000000065536573,1,BUY,LIMIT,9960,25,GTC
2594,1700000000065584461,1,SELL,LIMIT,9973,1,GTC
2595,1700000000065590376,1,BUY,LIMIT,9969,5,GTC
2596,1700000000065594627,1,BUY,LIMIT,9951,25,GTC
2597,1700000000065615629,1,SELL,LIMIT,9951,25,GTC
2598,1700000000065633221,1,SELL,LIMIT,9967,20,GTC
2599,1700000000065652541,1,BUY,LIMIT,9968,100,GTC
2600,1700000000065685901,1,SELL,LIMIT,9953,20,GTC
2601,1700000000065717026,1,SELL,LIMIT,9965,50,IOC
2602,1700000000065733622,1,BUY,MARKET,0,20,IOC
2603,1700000000065768858,1,BUY,LIMIT,9958,20,GTC
2604,1700000000065802891,1,BUY,LIMIT,9952,20,GTC
2605,1700000000065841193,1,SELL,LIMIT,9944,10,GTC
2606,1700000000065868348,1,SELL,LIMIT,9944,1,GTC
2607,1700000000065869961,1,BUY,LIMIT,9960,25,GTC
2608,1700000000065878703,1,SELL,LIMIT,9974,10,GTC
2609,1700000000065895771,1,BUY,LIMIT,9970,50,GTC
2610,1700000000065913415,1,SELL,LIMIT,9973,1,GTC
2611,1700000000065946581,1,SELL,LIMIT,9966,100,GTC
2612,1700000000065973276,1,SELL,LIMIT,9968,5,GTC
2613,1700000000066021354,1,BUY,LIMIT,9947,20,GTC
2614,1700000000066041356,1,SELL,LIMIT,9962,50,GTC
2615,1700000000066089189,1,BUY,LIMIT,9963,25,GTC
2616,1700000000066095073,1,SELL,LIMIT,9944,20,GTC
2617,1700000000066105840,1,SELL,LIMIT,9950,50,GTC
2618,1700000000066118568,1,SELL,LIMIT,9949,1,GTC
2619,1700000000066138324,1,SELL,LIMIT,9951,10,GTC
2620,1700000000066163548,1,SELL,LIMIT,9938,100,GTC
2621,1700000000066178850,1,BUY,LIMIT,9946,1,GTC
2622,1700000000066197400,1,BUY,LIMIT,9961,10,GTC
2623,1700000000066242050,1,SELL,LIMIT,9957,1,GTC
2624,1700000000066258201,1,BUY,LIMIT,9960,20,GTC
2625,1700000000066293186,1,SELL,LIMIT,9962,10,GTC
2626,1700000000066302953,1,SELL,LIMIT,9940,10,GTC
2627,1700000000066350720,1,BUY,LIMIT,9959,100,GTC
2628,1700000000066367020,1,BUY,MARKET,0,10,IOC
2629,1700000000066409727,1,BUY,LIMIT,9959,50,GTC
2630,1700000000066412504,1,SELL,MARKET,0,50,IOC
2631,1700000000066434463,1,BUY,LIMIT,9969,100,GTC
2632,1700000000066435662,1,BUY,LIMIT,9972,1,GTC
2633,1700000000066474572,1,BUY,MARKET,0,1,IOC
2634,1700000000066491088,1,BUY,LIMIT,9957,1,GTC
2635,1700000000066530652,1,BUY,LIMIT,9964,20,GTC
2636,1700000000066556826,1,SELL,LIMIT,9968,10,IOC
2637,1700000000066596889,1,SELL,LIMIT,9966,20,GTC
2638,1700000000066604522,1,SELL,LIMIT,9955,20,GTC
2639,1700000000066643462,1,BUY,LIMIT,9952,1,GTC
2640,1700000000066658090,1,SELL,LIMIT,9939,10,GTC
2641,1700000000066680721,1,SELL,LIMIT,9942,25,GTC
2642,1700000000066689744,1,BUY,LIMIT,9936,20,GTC
2643,1700000000066712361,1,SELL,LIMIT,9937,1,GTC
2644,1700000000066746896,1,BUY,LIMIT,9947,1,GTC
2645,1700000000066750158,1,BUY,LIMIT,9949,1,GTC
2646,1700000000066774337,1,SELL,MARKET,0,10,IOC
2647,1700000000066800152,1,BUY,LIMIT,9960,1,GTC
2648,1700000000066807202,1,SELL,MARKET,0,10,IOC
2649,1700000000066841064,1,SELL,LIMIT,9940,50,GTC
2650,1700000000066869382,1,BUY,LIMIT,9946,100,GTC
2651,1700000000066888913,1,SELL,LIMIT,9953,20,GTC
2652,1700000000066924003,1,SELL,LIMIT,9945,1,GTC
2653,1700000000066951206,1,SELL,LIMIT,9943,10,GTC
2654,1700000000066958421,1,BUY,LIMIT,9952,1,GTC
2655,1700000000066992173,1,BUY,LIMIT,9935,1,GTC
2656,1700000000067030296,1,SELL,LIMIT,9936,20,GTC
2657,1700000000067057197,1,SELL,LIMIT,9946,10,GTC
2658,1700000000067100739,1,SELL,LIMIT,9965,50,GTC
2659,1700000000067107114,1,SELL,LIMIT,9958,100,GTC
2660,1700000000067117243,1,BUY,LIMIT,9946,10,GTC
2661,1700000000067155064,1,SELL,LIMIT,9958,20,GTC
2662,1700000000067162665,1,SELL,LIMIT,9965,10,GTC
2663,1700000000067191337,1,SELL,LIMIT,9940,10,GTC
2664,1700000000067228400,1,SELL,LIMIT,9934,1,GTC
2665,1700000000067270969,1,BUY,LIMIT,9947,1,GTC
2666,1700000000067305547,1,BUY,LIMIT,9950,10,GTC
2667,1700000000067340139,1,BUY,LIMIT,9953,10,GTC
2668,1700000000067340840,1,SELL,LIMIT,9932,20,GTC
2669,1700000000067363710,1,SELL,LIMIT,9934,50,GTC
2670,1700000000067399894,1,SELL,LIMIT,9932,25,GTC
2671,1700000000067437940,1,BUY,LIMIT,9932,50,GTC
2672,1700000000067475257,1,BUY,LIMIT,9959,1,GTC
2673,1700000000067488227,1,SELL,LIMIT,9956,10,GTC
2674,1700000000067501312,1,SELL,LIMIT,9962,20,GTC
2675,1700000000067535171,1,BUY,LIMIT,9943,20,GTC
2676,1700000000067546434,1,SELL,MARKET,0,1,IOC
2677,1700000000067586281,1,SELL,MARKET,0,50,IOC
2678,1700000000067619804,1,SELL,LIMIT,9936,50,GTC
2679,1700000000067623444,1,BUY,LIMIT,9959,1,GTC
2680,1700000000067629193,1,BUY,MARKET,0,20,IOC
2681,1700000000067633253,1,SELL,MARKET,0,25,IOC
2682,1700000000067675831,1,BUY,LIMIT,9949,100,GTC
2683,1700000000067690782,1,SELL,MARKET,0,25,IOC
2684,1700000000067720160,1,BUY,MARKET,0,100,IOC
2685,1700000000067729817,1,SELL,LIMIT,9932,100,GTC
2686,1700000000067752897,1,BUY,LIMIT,9954,10,GTC
2687,1700000000067778593,1,SELL,LIMIT,9957,100,GTC
2688,1700000000067780582,1,SELL,LIMIT,9956,20,GTC
2689,1700000000067794086,1,SELL,LIMIT,9935,10,GTC
2690,1700000000067818039,1,BUY,LIMIT,9929,25,GTC
2691,1700000000067849156,1,SELL,LIMIT,9956,5,GTC
2692,1700000000067894091,1,SELL,LIMIT,9934,10,GTC
2693,1700000000067910186,1,BUY,LIMIT,9937,50,GTC
2694,1700000000067935326,1,SELL,LIMIT,9932,25,GTC
2695,1700000000067955951,1,BUY,LIMIT,9953,20,GTC
2696,1700000000067959582,1,SELL,LIMIT,9929,25,GTC
2697,1700000000067988338,1,SELL,LIMIT,9923,5,GTC
2698,1700000000068002265,1,BUY,MARKET,0,100,IOC
2699,1700000000068033121,1,BUY,LIMIT,9938,10,GTC
2700,1700000000068034539,1,SELL,LIMIT,9930,5,GTC
2701,1700000000068041745,1,BUY,LIMIT,9943,10,GTC
2702,1700000000068090384,1,BUY,LIMIT,9943,25,GTC
2703,1700000000068106064,1,BUY,LIMIT,9952,50,GTC
2704,1700000000068142183,1,SELL,LIMIT,9939,10,GTC
2705,1700000000068191100,1,SELL,LIMIT,9948,100,GTC
2706,1700000000068217996,1,BUY,LIMIT,9952,50,GTC
2707,1700000000068251032,1,SELL,LIMIT,9952,50,GTC
2708,1700000000068275458,1,SELL,LIMIT,9960,1,GTC
2709,1700000000068287783,1,BUY,LIMIT,9940,10,GTC
2710,1700000000068332765,1,SELL,LIMIT,9941,50,GTC
2711,1700000000068368593,1,SELL,MARKET,0,25,IOC
2712,1700000000068403357,1,SELL,LIMIT,9951,5,GTC
2713,1700000000068433788,1,SELL,LIMIT,9959,50,GTC
2714,1700000000068449703,1,SELL,MARKET,0,20,IOC
2715,1700000000068460579,1,SELL,LIMIT,9969,1,GTC
2716,1700000000068463301,1,SELL,MARKET,0,25,IOC
2717,1700000000068497051,1,SELL,LIMIT,9969,20,GTC
2718,1700000000068539970,1,SELL,LIMIT,9961,5,GTC
2719,1700000000068586035,1,BUY,LIMIT,9956,1,GTC
2720,1700000000068615867,1,BUY,LIMIT,9946,50,GTC
2721,1700000000068634382,1,BUY,LIMIT,9962,100,GTC
2722,1700000000068667315,1,SELL,LIMIT,9943,100,GTC
2723,1700000000068700963,1,SELL,LIMIT,9946,50,GTC
2724,1700000000068733831,1,SELL,LIMIT,9968,10,GTC
2725,1700000000068760453,1,BUY,LIMIT,9954,1,GTC
2726,1700000000068762912,1,BUY,LIMIT,9953,20,GTC
2727,1700000000068808344,1,SELL,LIMIT,9960,25,GTC
2728,1700000000068819848,1,SELL,MARKET,0,5,IOC
2729,1700000000068837932,1,SELL,LIMIT,9970,25,GTC
2730,1700000000068847630,1,BUY,LIMIT,9960,10,GTC
2731,1700000000068892925,1,SELL,LIMIT,9950,10,GTC
2732,1700000000068906176,1,SELL,LIMIT,9971,10,GTC
2733,1700000000068917451,1,SELL,LIMIT,9976,50,GTC
2734,1700000000068965295,1,BUY,LIMIT,9956,25,GTC
2735,1700000000068992248,1,BUY,LIMIT,9958,10,GTC
2736,1700000000068999447,1,BUY,LIMIT,9957,25,GTC
2737,1700000000069024144,1,SELL,LIMIT,9948,50,GTC
2738,1700000000069061257,1,BUY,LIMIT,9960,50,GTC
2739,1700000000069078908,1,BUY,LIMIT,9958,20,GTC
2740,1700000000069086826,1,BUY,LIMIT,9960,5,GTC
2741,1700000000069125466,1,SELL,LIMIT,9947,25,GTC
2742,1700000000069139740,1,BUY,MARKET,0,25,IOC
2743,1700000000069153497,1,BUY,LIMIT,9953,25,GTC
2744,1700000000069185182,1,BUY,LIMIT,9955,50,GTC
2745,1700000000069206477,1,SELL,LIMIT,9945,100,GTC
2746,1700000000069225555,1,BUY,LIMIT,9965,5,GTC
2747,1700000000069237676,1,SELL,MARKET,0,25,IOC
2748,1700000000069274973,1,BUY,LIMIT,9941,100,GTC
2749,1700000000069299130,1,SELL,LIMIT,9959,20,GTC
2750,1700000000069325988,1,BUY,LIMIT,9950,25,GTC
2751,1700000000069353756,1,SELL,LIMIT,9948,50,GTC
2752,1700000000069389574,1,SELL,LIMIT,9946,100,GTC
2753,1700000000069423511,1,BUY,LIMIT,9932,25,GTC
2754,1700000000069472041,1,SELL,LIMIT,9935,25,GTC
2755,1700000000069484191,1,BUY,LIMIT,9955,20,GTC
2756,1700000000069530119,1,BUY,LIMIT,9958,5,GTC
2757,1700000000069533201,1,SELL,MARKET,0,1,IOC
2758,1700000000069538468,1,BUY,LIMIT,9946,10,GTC
2759,1700000000069560331,1,BUY,LIMIT,9952,5,GTC
2760,1700000000069595026,1,BUY,LIMIT,9937,1,GTC
2761,1700000000069614132,1,SELL,LIMIT,9948,5,GTC
2762,1700000000069624073,1,BUY,LIMIT,9943,100,GTC
2763,1700000000069666340,1,SELL,LIMIT,9953,100,GTC
2764,1700000000069675342,1,BUY,LIMIT,9947,1,GTC
2765,1700000000069694710,1,SELL,LIMIT,9948,25,GTC
2766,1700000000069706539,1,SELL,MARKET,0,10,IOC
2767,1700000000069715315,1,SELL,LIMIT,9949,5,GTC
2768,1700000000069756713,1,SELL,LIMIT,9944,20,IOC
2769,1700000000069784434,1,BUY,LIMIT,9949,10,GTC
2770,1700000000069819832,1,BUY,LIMIT,9937,1,GTC
2771,1700000000069831928,1,SELL,LIMIT,9940,100,GTC
2772,1700000000069869261,1,BUY,LIMIT,9935,25,GTC
2773,1700000000069891088,1,BUY,LIMIT,9927,1,GTC
2774,1700000000069916649,1,SELL,LIMIT,9945,100,GTC
2775,1700000000069964222,1,SELL,LIMIT,9935,10,GTC
2776,1700000000069977719,1,SELL,LIMIT,9928,10,GTC
2777,1700000000069980137,1,SELL,LIMIT,9952,10,GTC
2778,1700000000070029198,1,BUY,LIMIT,9952,10,GTC
2779,1700000000070072771,1,SELL,LIMIT,9945,25,GTC
2780,1700000000070088767,1,SELL,LIMIT,9932,10,GTC
2781,1700000000070110251,1,BUY,LIMIT,9953,10,GTC
2782,1700000000070159058,1,SELL,LIMIT,9927,100,GTC
2783,1700000000070160839,1,SELL,LIMIT,9951,10,GTC
2784,1700000000070201395,1,BUY,LIMIT,9945,100,GTC
2785,1700000000070202071,1,SELL,LIMIT,9943,100,GTC
2786,1700000000070246265,1,SELL,LIMIT,9932,10,GTC
2787,1700000000070278899,1,BUY,LIMIT,9943,10,GTC
2788,1700000000070287962,1,SELL,LIMIT,9948,10,GTC
2789,1700000000070314488,1,BUY,LIMIT,9931,25,GTC
2790,1700000000070317902,1,SELL,LIMIT,9947,1,GTC
2791,1700000000070352390,1,SELL,LIMIT,9954,100,GTC
2792,1700000000070396625,1,SELL,LIMIT,9941,25,GTC
2793,1700000000070446316,1,BUY,LIMIT,9948,1,GTC
2794,1700000000070462301,1,SELL,LIMIT,9940,20,IOC
2795,1700000000070469975,1,SELL,LIMIT,9961,25,GTC
2796,1700000000070471971,1,BUY,LIMIT,9939,5,GTC
2797,1700000000070515987,1,BUY,LIMIT,9961,25,GTC
2798,1700000000070520202,1,BUY,LIMIT,9942,10,GTC
2799,1700000000070526118,1,SELL,LIMIT,9953,100,GTC
2800,1700000000070552689,1,SELL,LIMIT,9952,10,GTC
2801,1700000000070598198,1,SELL,LIMIT,9933,5,GTC
2802,1700000000070606245,1,SELL,LIMIT,9956,1,GTC
2803,1700000000070613593,1,SELL,LIMIT,9936,50,GTC
2804,1700000000070643354,1,SELL,MARKET,0,1,IOC
2805,1700000000070660151,1,SELL,LIMIT,9958,100,GTC
2806,1700000000070688926,1,SELL,LIMIT,9933,10,IOC
2807,1700000000070723569,1,BUY,LIMIT,9948,20,GTC
2808,1700000000070725557,1,BUY,LIMIT,9929,20,GTC
2809,1700000000070726629,1,SELL,LIMIT,9943,25,GTC
2810,1700000000070735570,1,SELL,LIMIT,9932,50,GTC
2811,1700000000070783359,1,SELL,LIMIT,9947,25,GTC
2812,1700000000070797924,1,SELL,MARKET,0,1,IOC
2813,1700000000070799543,1,SELL,LIMIT,9931,100,GTC
2814,1700000000070827821,1,BUY,LIMIT,9933,10,GTC
2815,1700000000070842215,1,SELL,LIMIT,9941,10,GTC
2816,1700000000070844395,1,BUY,LIMIT,9960,10,GTC
2817,1700000000070876307,1,SELL,LIMIT,9943,10,GTC
2818,1700000000070905846,1,SELL,LIMIT,9933,1,GTC
2819,1700000000070933369,1,SELL,LIMIT,9943,1,GTC
2820,1700000000070956307,1,BUY,LIMIT,9944,5,GTC
2821,1700000000070971345,1,BUY,LIMIT,9953,1,GTC
2822,1700000000071012224,1,SELL,LIMIT,9936,1,GTC
2823,1700000000071036878,1,SELL,LIMIT,9943,100,GTC
2824,1700000000071061755,1,SELL,LIMIT,9930,25,GTC
2825,1700000000071071224,1,BUY,LIMIT,9934,5,GTC
2826,1700000000071079490,1,SELL,LIMIT,9930,1,GTC
2827,1700000000071116286,1,SELL,LIMIT,9939,50,IOC
2828,1700000000071127394,1,BUY,LIMIT,9955,100,GTC
2829,1700000000071157238,1,SELL,LIMIT,9947,25,GTC
2830,1700000000071180198,1,BUY,MARKET,0,5,IOC
2831,1700000000071187360,1,BUY,LIMIT,9946,100,IOC
2832,1700000000071206716,1,BUY,LIMIT,9938,1,GTC
2833,1700000000071218683,1,SELL,LIMIT,9942,50,GTC
2834,1700000000071231092,1,SELL,MARKET,0,50,IOC
2835,1700000000071270661,1,SELL,LIMIT,9934,50,GTC
2836,1700000000071315138,1,BUY,LIMIT,9939,10,IOC
2837,1700000000071332298,1,SELL,LIMIT,9937,100,GTC
2838,1700000000071371146,1,BUY,LIMIT,9954,25,GTC
2839,1700000000071373748,1,SELL,LIMIT,9947,1,GTC
2840,1700000000071415328,1,SELL,LIMIT,9935,25,GTC
2841,1700000000071419142,1,BUY,MARKET,0,5,IOC
2842,1700000000071420929,1,SELL,LIMIT,9926,1,GTC
2843,1700000000071468280,1,SELL,LIMIT,9942,5,GTC
2844,1700000000071489426,1,SELL,LIMIT,9946,1,GTC
2845,1700000000071506671,1,SELL,LIMIT,9934,1,GTC
2846,1700000000071549545,1,SELL,MARKET,0,20,IOC
2847,1700000000071591914,1,SELL,LIMIT,9957,100,GTC
2848,1700000000071619583,1,SELL,LIMIT,9944,5,GTC
2849,1700000000071626608,1,SELL,LIMIT,9929,50,GTC
2850,1700000000071643376,1,BUY,LIMIT,9925,20,GTC
2851,1700000000071682074,1,SELL,LIMIT,9935,20,GTC
2852,1700000000071729202,1,SELL,LIMIT,9937,5,GTC
2853,1700000000071731426,1,SELL,LIMIT,9939,10,GTC
2854,1700000000071738852,1,BUY,LIMIT,9950,10,GTC
2855,1700000000071780693,1,BUY,LIMIT,9942,1,GTC
2856,1700000000071796607,1,SELL,LIMIT,9951,5,GTC
2857,1700000000071806714,1,SELL,LIMIT,9941,100,GTC
2858,1700000000071850565,1,BUY,LIMIT,9920,20,GTC
2859,1700000000071868106,1,BUY,LIMIT,9923,50,GTC
2860,1700000000071902812,1,SELL,LIMIT,9923,25,GTC
2861,1700000000071931994,1,SELL,LIMIT,9935,25,GTC
2862,1700000000071949500,1,SELL,MARKET,0,1,IOC
2863,1700000000071962380,1,BUY,LIMIT,9934,10,GTC
2864,1700000000071973223,1,SELL,LIMIT,9931,5,GTC
2865,1700000000072013038,1,SELL,LIMIT,9938,10,GTC
2866,1700000000072051456,1,BUY,LIMIT,9926,50,GTC
2867,1700000000072090546,1,SELL,LIMIT,9944,1,GTC
2868,1700000000072098418,1,BUY,LIMIT,9951,50,GTC
2869,1700000000072130867,1,BUY,LIMIT,9939,10,GTC
2870,1700000000072178740,1,SELL,LIMIT,9938,25,GTC
2871,1700000000072191149,1,BUY,LIMIT,9935,50,GTC
2872,1700000000072231614,1,SELL,LIMIT,9949,20,GTC
2873,1700000000072233793,1,BUY,LIMIT,9928,50,GTC
2874,1700000000072271047,1,BUY,LIMIT,9921,10,GTC
2875,1700000000072312855,1,BUY,LIMIT,9947,10,GTC
2876,1700000000072330782,1,BUY,LIMIT,9918,10,GTC
2877,1700000000072340290,1,BUY,LIMIT,9926,50,GTC
2878,1700000000072368637,1,BUY,LIMIT,9942,5,GTC
2879,1700000000072373977,1,SELL,MARKET,0,20,IOC
2880,1700000000072397922,1,SELL,LIMIT,9941,10,GTC
2881,1700000000072445262,1,SELL,LIMIT,9941,10,GTC
2882,1700000000072468157,1,BUY,LIMIT,9938,1,GTC
2883,1700000000072489708,1,SELL,MARKET,0,20,IOC
2884,1700000000072501059,1,SELL,LIMIT,9938,1,GTC
2885,1700000000072509722,1,SELL,LIMIT,9922,20,GTC
2886,1700000000072528152,1,BUY,LIMIT,9915,20,GTC
2887,1700000000072577641,1,SELL,LIMIT,9938,100,GTC
2888,1700000000072613969,1,SELL,LIMIT,9916,1,GTC
2889,1700000000072620819,1,SELL,LIMIT,9936,10,GTC
2890,1700000000072636161,1,BUY,LIMIT,9924,5,GTC
2891,1700000000072672438,1,BUY,LIMIT,9923,20,GTC
2892,1700000000072718582,1,SELL,LIMIT,9936,50,GTC
2893,1700000000072764215,1,SELL,LIMIT,9928,20,GTC
2894,1700000000072771966,1,BUY,LIMIT,9923,1,GTC
2895,1700000000072796145,1,SELL,LIMIT,9933,100,GTC
2896,1700000000072801257,1,SELL,LIMIT,9932,5,IOC
2897,1700000000072815332,1,BUY,LIMIT,9911,50,GTC
2898,1700000000072849561,1,BUY,LIMIT,9932,5,GTC
2899,1700000000072853282,1,BUY,LIMIT,9912,1,GTC
2900,1700000000072888539,1,SELL,LIMIT,9917,20,GTC
2901,1700000000072913617,1,BUY,MARKET,0,50,IOC
2902,1700000000072942385,1,SELL,LIMIT,9934,50,GTC
2903,1700000000072963249,1,BUY,LIMIT,9924,1,GTC
2904,1700000000073001183,1,BUY,LIMIT,9934,1,GTC
2905,1700000000073034871,1,SELL,LIMIT,9920,10,GTC
2906,1700000000073052285,1,SELL,LIMIT,9920,25,GTC
2907,1700000000073080227,1,BUY,LIMIT,9920,10,GTC
2908,1700000000073122186,1,SELL,MARKET,0,50,IOC
2909,1700000000073133189,1,SELL,LIMIT,9943,50,GTC
2910,1700000000073161750,1,BUY,LIMIT,9926,100,GTC
2911,1700000000073202441,1,SELL,LIMIT,9929,25,GTC
2912,1700000000073208989,1,BUY,LIMIT,9919,5,GTC
2913,1700000000073213419,1,SELL,LIMIT,9939,50,GTC
2914,1700000000073245454,1,SELL,LIMIT,9910,50,GTC
2915,1700000000073283823,1,BUY,LIMIT,9918,10,GTC
2916,1700000000073302227,1,SELL,LIMIT,9942,1,GTC
2917,1700000000073344577,1,BUY,LIMIT,9938,10,GTC
2918,1700000000073358439,1,BUY,LIMIT,9919,1,GTC
2919,1700000000073387124,1,BUY,LIMIT,9945,10,GTC
2920,1700000000073417849,1,SELL,LIMIT,9943,1,GTC
2921,1700000000073452038,1,BUY,LIMIT,9922,20,GTC
2922,1700000000073485532,1,BUY,LIMIT,9932,10,GTC
2923,1700000000073489121,1,SELL,LIMIT,9938,20,GTC
2924,1700000000073532364,1,SELL,LIMIT,9920,20,GTC
2925,1700000000073540164,1,BUY,LIMIT,9917,5,GTC
2926,1700000000073575874,1,SELL,LIMIT,9931,20,GTC
2927,1700000000073605914,1,SELL,LIMIT,9925,5,GTC
2928,1700000000073648688,1,SELL,LIMIT,9916,20,GTC
2929,1700000000073694085,1,SELL,LIMIT,9917,50,IOC
2930,1700000000073698993,1,SELL,LIMIT,9921,1,GTC
2931,1700000000073746335,1,SELL,LIMIT,9937,25,IOC
2932,1700000000073793967,1,BUY,LIMIT,9938,25,GTC
2933,1700000000073809508,1,SELL,LIMIT,9933,25,GTC
2934,1700000000073843739,1,BUY,LIMIT,9940,5,GTC
2935,1700000000073872090,1,SELL,LIMIT,9925,5,GTC
2936,1700000000073889737,1,SELL,LIMIT,9917,25,GTC
2937,1700000000073935354,1,BUY,LIMIT,9914,25,GTC
2938,1700000000073936874,1,BUY,LIMIT,9919,5,GTC
2939,1700000000073953163,1,SELL,LIMIT,9932,25,GTC
2940,1700000000073988978,1,SELL,LIMIT,9923,20,GTC
2941,1700000000074034737,1,BUY,LIMIT,9929,10,GTC
2942,1700000000074066651,1,BUY,LIMIT,9922,10,GTC
2943,1700000000074069538,1,BUY,LIMIT,9913,10,GTC
2944,1700000000074116599,1,BUY,LIMIT,9931,50,GTC
2945,1700000000074155922,1,BUY,LIMIT,9917,10,GTC
2946,1700000000074163809,1,BUY,LIMIT,9929,10,GTC
2947,1700000000074201440,1,SELL,LIMIT,9925,10,GTC
2948,1700000000074212935,1,SELL,LIMIT,9927,10,GTC
2949,1700000000074213573,1,BUY,LIMIT,9909,10,GTC
2950,1700000000074217042,1,BUY,LIMIT,9920,5,GTC
2951,1700000000074264391,1,SELL,LIMIT,9924,100,GTC
2952,1700000000074290038,1,BUY,LIMIT,9929,25,GTC
2953,1700000000074326781,1,BUY,MARKET,0,10,IOC
2954,1700000000074358907,1,SELL,LIMIT,9925,1,GTC
2955,1700000000074372185,1,BUY,LIMIT,9931,10,GTC
2956,1700000000074374970,1,BUY,LIMIT,9921,5,GTC
2957,1700000000074387422,1,BUY,LIMIT,9900,50,GTC
2958,1700000000074416596,1,BUY,LIMIT,9927,50,GTC
2959,1700000000074445663,1,BUY,MARKET,0,1,IOC
2960,1700000000074447017,1,SELL,LIMIT,9913,5,GTC
2961,1700000000074493659,1,BUY,LIMIT,9929,5,GTC
2962,1700000000074529656,1,SELL,LIMIT,9914,100,IOC
2963,1700000000074570697,1,BUY,LIMIT,9933,20,GTC
2964,1700000000074599370,1,BUY,LIMIT,9915,10,GTC
2965,1700000000074610310,1,SELL,LIMIT,9908,50,GTC
2966,1700000000074647381,1,SELL,LIMIT,9920,50,GTC
2967,1700000000074688144,1,SELL,LIMIT,9908,100,GTC
2968,1700000000074718366,1,BUY,LIMIT,9920,25,GTC
2969,1700000000074727156,1,BUY,LIMIT,9917,10,IOC
2970,1700000000074757445,1,SELL,LIMIT,9930,25,GTC
2971,1700000000074782857,1,SELL,LIMIT,9922,10,GTC
2972,1700000000074820819,1,BUY,MARKET,0,1,IOC
2973,1700000000074854774,1,SELL,LIMIT,9926,25,GTC
2974,1700000000074899246,1,SELL,LIMIT,9915,5,GTC
2975,1700000000074906074,1,BUY,LIMIT,9921,5,GTC
2976,1700000000074946456,1,SELL,LIMIT,9920,5,GTC
2977,1700000000074956190,1,SELL,LIMIT,9918,10,GTC
2978,1700000000075003032,1,SELL,LIMIT,9924,1,GTC
2979,1700000000075048163,1,SELL,LIMIT,9934,25,GTC
2980,1700000000075048852,1,BUY,LIMIT,9905,10,GTC
2981,1700000000075095902,1,SELL,LIMIT,9934,1,GTC
2982,1700000000075142547,1,BUY,LIMIT,9910,10,GTC
2983,1700000000075161295,1,BUY,LIMIT,9921,10,GTC
2984,1700000000075209054,1,SELL,LIMIT,9926,25,GTC
2985,1700000000075243643,1,BUY,MARKET,0,100,IOC
2986,1700000000075291137,1,SELL,LIMIT,9920,20,GTC
2987,1700000000075292046,1,BUY,LIMIT,9928,25,GTC
2988,1700000000075298540,1,BUY,LIMIT,9945,1,GTC
2989,1700000000075306197,1,SELL,LIMIT,9931,100,GTC
2990,1700000000075355447,1,SELL,LIMIT,9928,1,GTC
2991,1700000000075369028,1,BUY,LIMIT,9939,10,GTC
2992,1700000000075408433,1,BUY,MARKET,0,50,IOC
2993,1700000000075425738,1,SELL,MARKET,0,100,IOC
2994,1700000000075463054,1,SELL,LIMIT,9940,20,GTC
2995,1700000000075490633,1,BUY,LIMIT,9939,100,GTC
2996,1700000000075530138,1,SELL,LIMIT,9942,10,GTC
2997,1700000000075571559,1,BUY,LIMIT,9917,5,GTC
2998,1700000000075607344,1,SELL,LIMIT,9932,20,GTC
2999,1700000000075629620,1,BUY,LIMIT,9938,20,GTC
3000,1700000000075674986,1,BUY,LIMIT,9932,10,GTC
3001,1700000000075704180,1,BUY,LIMIT,9915,25,GTC
3002,1700000000075732249,1,SELL,LIMIT,9915,10,GTC
3003,1700000000075762096,1,BUY,LIMIT,9926,50,GTC
3004,1700000000075798112,1,SELL,LIMIT,9929,20,GTC
3005,1700000000075823687,1,BUY,LIMIT,9913,10,GTC
3006,1700000000075859589,1,SELL,LIMIT,9920,10,GTC
3007,1700000000075878222,1,BUY,MARKET,0,100,IOC
3008,1700000000075902591,1,BUY,LIMIT,9929,5,GTC
3009,1700000000075938535,1,BUY,LIMIT,9933,1,GTC
3010,1700000000075986916,1,SELL,LIMIT,9910,20,GTC
3011,1700000000075993977,1,SELL,LIMIT,9934,5,GTC
